city,ep,year,pop,epdays,epnights
Changchun,98063289.08727139,2018,5977915.200249623,70373447.90117493,125753130.27336785
Changchun,69529736.47747922,2019,6004984.796856491,59743228.39878495,79316244.55617347
Changchun,114227048.62996766,2020,6032054.369420401,107027968.55586222,121426128.7040731
Tucson,16874768.076823857,2010,1141329.9592065003,12596916.764228951,21152619.389418762
Tucson,16757180.464521885,2011,1158285.6163369794,16117742.355768617,17396618.573275153
Tucson,12390667.276548091,2012,1175241.2738720207,11712086.505586281,13069248.047509901
Tucson,16957284.89235523,2013,1192196.9288601205,17650520.140342023,16264049.644368438
Tucson,20482478.316908784,2014,1209152.5881876717,15691210.471960975,25273746.16185659
Tucson,15203455.841173,2015,1226108.2431157893,10474974.982075969,19931936.700270034
Tucson,20120627.633140713,2016,1242492.1732507697,13449115.04560649,26792140.220674936
Tucson,21290617.07506775,2017,1258876.0976340182,20505705.347092923,22075528.803042583
Tucson,17149185.539355695,2018,1275260.026351363,14198041.177387964,20100329.90132343
Tucson,15798715.221723665,2019,1291643.9523338045,14762776.90689,16834653.53655733
Tucson,28675963.811001293,2020,1308027.8834113926,23961478.25842493,33390449.363577656
Omaha,7107791.205334185,2010,1131599.2000605627,4865920.706955347,9349661.703713022
Omaha,11645467.112738717,2011,1147201.1815605466,8883119.72344459,14407814.502032846
Omaha,23006494.550405994,2012,1162803.163706064,25157746.456127416,20855242.64468457
Omaha,8750002.790960547,2013,1178405.1462032045,6919798.429404965,10580207.15251613
Omaha,3444715.6690900642,2014,1194007.1276917667,2245721.0965726376,4643710.241607491
Omaha,5972481.343906853,2015,1209609.1091499545,7014676.967313379,4930285.720500329
Omaha,10975006.084452987,2016,1224021.9040343906,8997811.586115995,12952200.58278998
Omaha,9211336.846214967,2017,1238434.7015003879,11359628.209005628,7063045.483424306
Omaha,11396147.525480218,2018,1252847.4972379254,11295681.610480785,11496613.440479651
Omaha,7744122.082218442,2019,1267260.2943789228,8468064.303735368,7020179.860701516
Omaha,12065896.8496632,2020,1281673.0878733252,12979612.021710265,11152181.677616134
Faisalabad,111932641.28751974,2010,5908673.264493059,114402064.09960109,109463218.47543839
Faisalabad,107081049.00783142,2011,6055790.644795828,82136071.94153261,132026026.07413024
Faisalabad,126171024.35065076,2012,6202908.037276849,106064692.37093234,146277356.33036917
Faisalabad,145050475.12206233,2013,6350025.427182803,119120077.53887282,170980872.7052518
Faisalabad,103474926.42809466,2014,6497142.832451023,54664808.43366136,152285044.42252797
Faisalabad,78661852.24926034,2015,6644260.18960584,79744037.64641348,77579666.8521072
Faisalabad,119489209.73485386,2016,6783284.3818936795,80073752.5304072,158904666.9393005
Faisalabad,79108647.63024294,2017,6922308.5719513595,49588327.35403243,108628967.90645346
Faisalabad,82767065.72618017,2018,7061332.71987164,59332593.39533006,106201538.05703026
Faisalabad,94828494.94865131,2019,7200356.93010436,56369843.59759791,133287146.29970472
Faisalabad,76876484.19150935,2020,7339381.106209561,22538691.496453118,131214276.8865656
Providence,15320670.825797416,2010,1391773.7579432973,13487520.964946521,17153820.68664831
Providence,12868866.83095541,2011,1393543.119059831,11988833.477876902,13748900.18403392
Providence,14219694.099641811,2012,1395312.476620974,14109832.557636231,14329555.641647391
Providence,12210363.93119127,2013,1397081.8384410695,13280554.011273205,11140173.851109331
Providence,8998974.56925306,2014,1398851.1950230123,13080045.426395416,4917903.712110703
Providence,15401830.863708127,2015,1400620.5557372612,16539714.069952605,14263947.657463651
Providence,16415303.679810092,2016,1400990.6073004305,23186664.581417203,9643942.77820298
Providence,11442012.085450925,2017,1401360.6558393901,13554473.900974274,9329550.269927576
Providence,14800505.889260232,2018,1401730.708135642,13001233.2163831,16599778.562137365
Providence,13555705.107773729,2019,1402100.7521654107,14871574.271579742,12239835.943967715
Providence,14770115.409379054,2020,1402470.8043995749,17799953.981145695,11740276.837612411
Kano,35308076.09226907,2010,5143308.24884874,20102047.05699025,50514105.12754789
Kano,49792074.64580998,2011,5268855.892682226,38473392.881848074,61110756.409771875
Kano,38456953.03478996,2012,5394403.541837592,33982422.31059007,42931483.75898984
Kano,79380981.71137697,2013,5519951.193220159,78436045.69733506,80325917.72541887
Kano,39358278.437404856,2014,5645498.840394571,23738168.390283495,54978388.48452622
Kano,56697702.48878398,2015,5771046.501470332,45005068.890913546,68390336.08665441
Kano,61880685.81406488,2016,5905441.588577764,45325986.04497965,78435385.58315012
Kano,44681108.55688621,2017,6039836.7144818865,30987770.838329323,58374446.27544309
Kano,31691583.31536323,2018,6174231.804927118,15898499.192247033,47484667.43847942
Kano,51343436.92684824,2019,6308626.948405735,32037206.451068625,70649667.40262786
Kano,54929210.98578091,2020,6443022.041856605,33948030.59185284,75910391.37970899
Casablanca,94199217.54725192,2010,5561264.810630487,84873737.41428182,103524697.68022203
Casablanca,62684484.328420125,2011,5629095.693804843,62427544.52312667,62941424.13371358
Casablanca,72621917.81659567,2012,5696926.5735191405,67662753.18141782,77581082.45177351
Casablanca,100966947.96995768,2013,5764757.475900844,83224703.34294745,118709192.5969679
Casablanca,44809760.24163503,2014,5832588.37612658,38711919.65746321,50907600.825806856
Casablanca,68800787.15509166,2015,5900419.253706827,70023920.88259493,67577653.42758839
Casablanca,77055868.36703183,2016,5977658.181040226,58468011.36614022,95643725.36792344
Casablanca,74159188.60918865,2017,6054897.142658621,73360493.8943103,74957883.32406698
Casablanca,69121443.34121773,2018,6132136.06058765,36202681.38536548,102040205.29706998
Casablanca,57545106.52898705,2019,6209374.979534134,57909016.889849514,57181196.16812459
Casablanca,66153570.11375716,2020,6286613.915078393,60111133.09091289,72196007.13660143
Vienna,36177271.153571256,2010,3525242.8596585533,33336022.09325699,39018520.213885516
Vienna,24259744.63448547,2011,3561416.624657525,18830146.245984547,29689343.02298639
Vienna,38055780.71318167,2012,3597590.410436918,39770385.634767205,36341175.79159613
Vienna,59009643.58680895,2013,3633764.182758455,53757624.57218875,64261662.60142915
Vienna,27534623.81764342,2014,3669937.9435467217,28931637.701748513,26137609.933538325
Vienna,78868994.72297178,2015,3706111.728384641,75961762.0168162,81776227.42912737
Vienna,28865807.57378434,2016,3739435.996204502,27555254.707011104,30176360.440557577
Vienna,39773025.212882064,2017,3772760.2757655075,42958698.563562185,36587351.862201944
Vienna,55417310.24756725,2018,3806084.5267576436,56408883.10834797,54425737.386786535
Vienna,57959090.68689561,2019,3839408.815299185,53714204.159981415,62203977.213809796
Vienna,30688961.002735097,2020,3872733.0707182023,33097070.073009577,28280851.932460617
Allentown,10656540.723381892,2010,1025349.7177310608,12104138.0723734,9208943.374390382
Allentown,11043107.194941701,2011,1035673.9765557889,12307763.04731511,9778451.342568293
Allentown,8469476.587141296,2012,1045998.2335163727,11307488.587009199,5631464.587273393
Allentown,5170877.301197005,2013,1056322.4945855923,4896548.10095259,5445206.501441421
Allentown,4842424.314804361,2014,1066646.752079323,8507191.176128311,1177657.4534804113
Allentown,7974978.760947129,2015,1076971.0121477277,10771965.177598163,5177992.344296093
Allentown,10579808.52156119,2016,1086204.5156802759,13029614.981035173,8130002.06208721
Allentown,6373931.740874976,2017,1095438.011444904,7190115.646625452,5557747.8351245
Allentown,10321489.111824006,2018,1104671.5110783651,12204963.505101275,8438014.718546737
Allentown,7424041.3422082765,2019,1113905.0126964934,8901727.441876844,5946355.242539709
Allentown,12834123.695924053,2020,1123138.5120389685,13422698.812781036,12245548.57906707
Copenhagen,27693459.085413523,2010,2867942.377910092,20899096.72755353,34487821.443273515
Copenhagen,17255434.672297418,2011,2903911.4735682476,11961187.530807495,22549681.813787337
Copenhagen,14049447.038154155,2012,2939880.5842867326,11389501.214929909,16709392.861378402
Copenhagen,28711857.763791762,2013,2975849.692599277,28685517.578539524,28738197.949044004
Copenhagen,41490864.92086154,2014,3011818.812718275,41482216.12636032,41499513.715362765
Copenhagen,19814822.149899192,2015,3047787.903503369,15530518.560744582,24099125.7390538
Copenhagen,29000610.948487267,2016,3081800.681386102,19723515.24652195,38277706.650452584
Copenhagen,8822519.800851047,2017,3115813.449187424,3397607.8245019913,14247431.777200103
Copenhagen,74190082.35722591,2018,3149826.23062055,73021518.7367773,75358645.97767451
Copenhagen,42059261.86283129,2019,3183839.0138109755,28423200.377656877,55695323.3480057
Copenhagen,42238397.46137126,2020,3217851.7752996255,45242028.11204131,39234766.81070121
Sapporo,25231774.42171587,2010,3565314.3507130966,17222883.045073766,33240665.79835798
Sapporo,28591844.21770119,2011,3566408.7153472537,32195353.126491547,24988335.30891083
Sapporo,29897046.895442236,2012,3567503.077043699,24448593.153862,35345500.63702247
Sapporo,28999100.809485085,2013,3568597.458286185,25399994.266059875,32598207.352910295
Sapporo,39854019.35645853,2014,3569691.8126633205,46346899.4661808,33361139.246736262
Sapporo,17893981.249822754,2015,3570786.1849537855,15929950.719496038,19858011.78014947
Sapporo,29177446.51385926,2016,3567612.4781232383,33566123.91410065,24788769.113617875
Sapporo,35842213.06440168,2017,3564438.780443471,28317024.238277435,43367401.89052592
Sapporo,20111023.464522272,2018,3561265.0743537117,19590838.507255554,20631208.42178899
Sapporo,27672335.687071934,2019,3558091.3594096527,26530143.93753767,28814527.4366062
Sapporo,33300016.013349954,2020,3554917.6537887566,29380975.702865995,37219056.32383391
Doha,28781104.57009121,2010,1911877.1775243715,14703040.248645104,42859168.891537316
Doha,24268295.823426384,2011,2015344.1793967667,17240933.355126932,31295658.291725837
Doha,37946540.955846906,2012,2118811.1669398816,29652183.324769083,46240898.586924724
Doha,23166698.422754437,2013,2222278.1625919957,18154657.062788937,28178739.78271994
Doha,40109841.78501092,2014,2325745.1679236856,34452320.102604985,45767363.46741685
Doha,48497141.75507088,2015,2429212.162126019,33257871.940713644,63736411.56942811
Doha,39277602.25077054,2016,2469649.462832974,33957144.18030386,44598060.321237214
Doha,49821998.500995755,2017,2510086.7697249725,40788222.17243264,58855774.82955887
Doha,41417923.57205233,2018,2550524.0589230526,40205939.157346845,42629907.986757815
Doha,41044837.057143256,2019,2590961.3606235213,37225138.53983239,44864535.57445412
Doha,37598005.48420005,2020,2631398.663293,41431722.377629206,33764288.5907709
Brick,13752565.624674184,2010,1179387.9942630392,13404607.092489552,14100524.156858817
Brick,9739893.920231152,2011,1186850.5720248194,8289623.93251735,11190163.907944953
Brick,7096281.895064784,2012,1194313.1494316733,7106897.567701234,7085666.222428334
Brick,7514825.040021816,2013,1201775.7299585617,4735269.545657933,10294380.5343857
Brick,3697300.3406289406,2014,1209238.306682535,4665555.196172684,2729045.485085197
Brick,8573529.11767402,2015,1216700.8840050828,7870740.2168153245,9276318.018532712
Brick,9406340.015136393,2016,1222698.5773649844,7797871.120290162,11014808.909982624
Brick,6625046.835818291,2017,1228696.2732759824,6464999.950458407,6785093.721178174
Brick,9949767.538427338,2018,1234693.9594767771,7102207.944307089,12797327.132547585
Brick,8283348.967889875,2019,1240691.6521625714,6778237.9183039665,9788460.017475784
Brick,10903671.894761166,2020,1246689.3454520567,10562800.291030096,11244543.498492235
Yantai,24694067.43209517,2010,2921063.0704963715,16567035.683824047,32821099.180366296
Yantai,17498352.95114988,2011,2912655.294029018,16092337.7692234,18904368.13307636
Yantai,22691740.84102395,2012,2904247.512620615,17164467.12750388,28219014.55454402
Yantai,27911946.11636795,2013,2895839.7294830848,20830646.33892444,34993245.893811464
Yantai,29378728.101543125,2014,2887431.962599255,29223537.926664785,29533918.276421465
Yantai,25029272.51712361,2015,2879024.179618958,26568062.477146283,23490482.557100937
Yantai,30476072.407671653,2016,2857128.0018448024,31631659.501178496,29320485.314164814
Yantai,26477119.8021274,2017,2835231.8200442484,25034214.755497962,27920024.848756835
Yantai,38461854.27849014,2018,2813335.6468913713,37032434.87398131,39891273.68299897
Yantai,33018509.188763775,2019,2791439.454272045,30942967.7064612,35094050.67106635
Yantai,19045235.174706608,2020,2769543.287581465,16928587.784321126,21161882.565092094
Tangshan,27902308.793275252,2010,3746881.070695662,19722749.053177398,36081868.53337311
Tangshan,31240646.024210762,2011,3760223.6019721543,18946262.15498828,43535029.89343324
Tangshan,29330663.32565748,2012,3773566.1184479273,22826220.12795548,35835106.52335948
Tangshan,39238089.48602985,2013,3786908.6619158383,28581060.99188503,49895117.980174676
Tangshan,46720205.92367082,2014,3800251.178439109,40899472.50740284,52540939.339938805
Tangshan,39164425.4319354,2015,3813593.709222585,38597524.62919675,39731326.23467406
Tangshan,52038074.8735147,2016,3815014.0113118924,43550653.46982149,60525496.27720791
Tangshan,40538924.232130654,2017,3816434.303387326,34079513.03793557,46998335.42632574
Tangshan,54728739.1451193,2018,3817854.6005525524,40052029.18591677,69405449.10432184
Tangshan,41594696.01863088,2019,3819274.888298896,38500472.698220626,44688919.33904113
Tangshan,41214046.09561239,2020,3820695.187937259,34191340.969088756,48236751.222136036
Munich,30888039.851652935,2010,3343644.2299305145,32224529.020261392,29551550.68304448
Munich,20532215.346363846,2011,3385501.778153308,19213634.743991584,21850795.94873611
Munich,19455661.812751368,2012,3427359.310124741,21644582.1240239,17266741.50147884
Munich,43365953.519308686,2013,3469216.8541973094,52002541.51719354,34729365.52142383
Munich,18714627.398708753,2014,3511074.405238362,28459595.824139234,8969658.97327827
Munich,75501831.36980915,2015,3552931.9364427673,80323784.47187278,70679878.26774552
Munich,26123229.620383196,2016,3602375.1926130746,23641744.923146248,28604714.31762014
Munich,28885477.17153587,2017,3651818.4567820914,31120196.03003809,26650758.313033648
Munich,44668342.36036848,2018,3701261.701409623,52020471.3131313,37316213.40760566
Munich,48439181.4990204,2019,3750704.970875092,55115603.41878101,41762759.57925978
Munich,30920309.471874624,2020,3800148.2243450256,30247011.909142908,31593607.034606338
Bridgeport,21130767.315282173,2010,1563000.2263995735,21621837.553839155,20639697.076725196
Bridgeport,17837998.57317317,2011,1567227.290427492,15974491.02363646,19701506.122709878
Bridgeport,18339756.26457882,2012,1571454.354792567,20206758.861382127,16472753.667775508
Bridgeport,15098564.296407735,2013,1575681.420737246,16440802.500532359,13756326.092283111
Bridgeport,9464314.08191992,2014,1579908.490360923,13288523.411662832,5640104.7521770075
Bridgeport,19457202.29157162,2015,1584135.5532222567,20697420.462584622,18216984.12055862
Bridgeport,17713835.00233022,2016,1586213.6050791591,19608955.96513307,15818714.039527372
Bridgeport,12377048.591774944,2017,1588291.650110012,13819847.670034528,10934249.51351536
Bridgeport,21015156.395403594,2018,1590369.702398343,18032743.77474606,23997569.016061127
Bridgeport,14930300.111183025,2019,1592447.758710146,16867032.49281864,12993567.729547411
Bridgeport,22776364.902787004,2020,1594525.8073001844,25657370.123064958,19895359.68250905
